source,prediction,reference,bleu
so hieß es vor einiger zeit im originalton in einem beitrag des bayerischen rundfunks.,"it was said that a few times ago in the originon in a contribution to the presentation of the group of the european peoples party (christian democrats) and european democrats. is a matter of the european union, is a matter of time..",that was how the association was described in a segment on bavarian radio.,0.0117
wenig später würdigte das wasserforum der regierung von unterfranken den zweckverband.,"the water forum, which was recognised, was the government of aggression, was the purpose of the council. is a matter of the european union is a matter of concern. is a matter of the european union. is a matter of fact a question.","a little later, the water forum of the government of lower franconia praised the association.",0.0322
die arbeit der veitensteingruppe gelte bayernweit als vorbildlich.,the work of the v-enter west forces is a model as an example. is a good is a service of the world is working on the board. is a good thing. is a.,the veitensteingruppes work was described as setting an example for the entirety of bavaria.,0.0088
"hinter all dem steht rupert göller, der 31 jahre im zweckverband mitarbeiter war, davon 28 jahre als geschäftsführer.","all of the is the fact that the third country was 31 years in the purpose of the statute, 28 years of which was a single-year-old. is a year, is a year. is a year, is a year..","rupert göller is behind it all: he worked as an employee of the association for 31 years, and has been its managing director for 28.",0.0123
nun wurde er im alter von 65 jahren in den ruhestand verabschiedet.,now he was adopted in the age of 65 years in the retirement. is then the commission is now a matter of the time. is a matter of the european union. is now a single single single,he has now gone into retirement at the age of 65.,0.0282
"der trinkwasserzweckverband der veitensteingruppe mit sitz in kottendorf, gemeinde breitbrunn, fördert jährlich etwa 150000 kubikmeter wasser und versorgt 32 orte und weiler mit etwa 5500 einwohnern.","the drinking water association of the most v-generating force with the headquarters of kottenstststine, is promoting a broad pan-european source of water, almost 15000000 water and 32 places and see it around 5500 inhabitants. is now.","the veitensteingruppe drinking water supply association has its headquarters in kottendorf in the commune of breitbrunn, and provides 150,000 cubic metres of water annually, supplying 32 villages and hamlets with around 5,500 inhabitants.",0.018
"mitgliedsgemeinden sind die gemeinden kirchlauter, breitbrunn, lauter, ebelsbach und die stadt baunach.","the communities are the communities of the local authorities, in a broad,m, ebels and the city of baun. is a single single-up. is a european union. is a european union, the local authorities are a large number of people who have been","the communes of kirchlauter, breitbrunn, lauter, ebelsbach and the municipality of baunach are also members.",0.0122
für weitere städte und gemeinden gibt es wasserlieferungsverträge.,there are water supplies for further cities and communities. is a situation is a single single single single single-based community. is a matter of the european union. is a matter of the european union. is a.,water supply contracts are in place for additional municipalities and communes.,0.0073
"die aktuelle vorsitzende, breitbrunns bürgermeisterin gertrud bühl (fw), erinnerte daran, dass rupert göller 1985 als wasserwart eingestellt und schon 1988 zum geschäftsführer des zweckverbandes ernannt wurde.","the president, the president of the president of the mayor of mayor gerimim (fwa), reminded us that, in 1985, it was appointed as a water expectancy and already appointed to the purpose of the union. is a matter for the time","current chairman, breitbrunns mayoress gertrud bühl (fw), looks back to when ruper göller was brought on as a water officer in 1985, and was promoted to managing director of the association as soon as 1988.",0.0358
"seine aufgaben sind sehr vielfältig gewesen und sie erstreckten sich vom wasserleitungsbau und instandhaltungsarbeiten über büro- und organisationstätigkeiten, die haushaltsplanerstellung, kalkulation von gebühren und beiträgen bis hin zu notfalleinsätzen an wochenenden, sagte die vorsitzende.","the commission has already been able to pay tribute to the budget, and it is covered by the water transmission and the use of the agencies and organisations, the budget of payments, charges and contributions to emergency estimates, said that the chairman of the president..","his tasks were very varied, ranging from constructing water pipes and performing maintenance work through to office and organisational tasks, budget planning, calculating fees and contributions, through to getting involved in emergencies at weekends, the chairman said.",0.0126
"als herausragende ereignisse nannte sie die inbetriebnahme und einweihung der neuen brunnen (1994), grundstückskäufe im bereich der neuen brunnen (1998) und entschädigung der landwirte, die sanierung der hochbehälter (1999), die neuanschaffung einer zentralen computer-steuerung (2004) und die teilerneuerungen von wasserleitungen.","the commission has been able to pay tribute to the new modified (ec) in the field of new reach (1998) and compensation for farmers, the renewal of the high-up (1999), the renewal of a central computer-making (2004), and the","she pointed out some exceptional successes, including commissioning and opening the new spring (1994), purchasing land near the new spring (1998), compensating farmers, renovating the elevated tanks (1999), creating a new computer management system (2004), and renewing some of the water pipes.",0.0195
