source,prediction,reference,bleu
"das paar hatte einen harten rhythmus, mit denen ihre gegner nicht mithalten konnten.",this few had a hard-to-date line with which their opponents were unable to keep.,the pair set a punishing rhythm that their rivals could never match.,0.017
"selbst in den letzten 500 metern, als die teams aus neuseeland und dänemark anfingen aufzuschließen, hatten stanning und glover zuviel in reserve.","in the last 500 metres, as the teams from new zealand and denmark, stritten and glover in reserve.","even in the final 500 metres when the crews from new zealand and denmark began to close, stanning and glover had too much in reserve.",0.1426
wir waren sehr im moment gefangen.,at the moment we were at the moment. is then,we were very much in the moment.,0.0631
"helen rief bleib im prozess, bleib im prozess.","in the process, then, the process was set up in the process. is a time","helen was calling stay in the process, stay in the process.",0.1143
"es ist wirklich wichtig, sich nicht mitreißen zu lassen.",the fact is that it is really important not to be allowed to be a mere one. is a matter is,its really important not to get carried away.,0.1137
"wir hatten einen guten start und zur gleichen zeit waren wir nicht darauf aus, etwas tolles zu machen.","in the same time, we did not have a good start and we were not looking at making something more than a little.",we had a good start and at the same time we werent looking to do anything amazing.,0.1393
"wir wollten heute kein feuerwerk, wir wollten einfach ein gutes ergebnis erzielen, hinausgehen und das rennen gewinnen, was wir auch taten.","today we did not want to get a fire-wently trying to achieve a good result, and we want to win the pe","we werent looking for fireworks today, we were just looking to do a good row and to go out and win that race, which we did.",0.0217
"das paar wird sich für ein jahr eine auszeit nehmen, bevor es entscheidungen über seine zukunft treffen wird.",the few will take a year before decisions on its future will be taken. is a few time.,the pair will take a year before deciding their futures.,0.2104
"glover muss nächste woche auf einer hochzeit erscheinen, ihrer eigenen mit dem tv-abenteurer steve backshall.","it is important to be a week of a day, to their own to the tv-dendststston stevenshall","glover has a wedding to attend next month, her own to television adventurer steve backshall.",0.0289
jetzt will sie einfach den moment genießen.,it is now simply going to enjoy the moment. is now then then i,for now she just wants to enjoy the moment.,0.188
"ich wollte nicht sagen, dass das mein letztes rennen war.","let me not say that my last renewal was. is a matter, i did not",i didnt want to say this was my last race.,0.0332
das hätte zuviel druck bedeutet.,that would have been too much pressure. is then case thenn the commission is,that would have meant too much pressure.,0.1189
"in london dauerte es rund sechs monate, um zu begreifen, dass ich eine olympiasiegerin bin.",it took a few six months to understand that i am a olympic olympic olympic.,in london it took about six months to realise that i was an olympic champion.,0.0994
es war alles so neu für mich und ich war so gestresst.,i was all so new for me and i was so sosent. is a m,it was all so new and i was so stressed.,0.329
hier dauerte es ca. vier minuten.,"it took a few days. is a time, then one has been a",here it took about four minutes.,0.0329
"das fühlt sich so viel besser an, sagte sie.","that is a great deal better, you said. is a matter, then then","this feels so much better, she said.",0.0185
31 jahre lang vorbildlich für klarheit gesorgt,31 years have been exemplary for clarity.,setting a clear example for 31 years,0.0773
"der geschäftsführer des wasserzweckverbands veitensteingruppe, ruppert göller, geht in den ruhestand.","it is a question of the water-based water-based force, rions, r wirklich, in the retirement.","the managing director of the veitensteingruppe water supply association, rupert göller, is retiring.",0.0332
der verband gilt als bayernweit vorbildlich.,"it is a model that is a bavaria. is a european union, the european union is a unique",the assocation sets an example for the entirety of bavaria.,0.0128
ein kleiner fränkischer trinkwasserzweckverband als vorbild für die großen wasserproduzenten.,an small-scale drinking water association as an example of large water producers. is a small small friend,a small franconian drinking water supply association as a role-model for the large water producers.,0.0942
so hieß es vor einiger zeit im originalton in einem beitrag des bayerischen rundfunks.,"this was said, in a few times ago, in a contribution to the presentation of the president of the group of",that was how the association was described in a segment on bavarian radio.,0.023
wenig später würdigte das wasserforum der regierung von unterfranken den zweckverband.,"if the water forum was accepted by the government of france, the purpose of the statute will be reflected in the purpose of the council","a little later, the water forum of the government of lower franconia praised the association.",0.0716
die arbeit der veitensteingruppe gelte bayernweit als vorbildlich.,it is a model that the work of the v-up force is the most exemplary part of bavaria.,the veitensteingruppes work was described as setting an example for the entirety of bavaria.,0.0287
"hinter all dem steht rupert göller, der 31 jahre im zweckverband mitarbeiter war, davon 28 jahre als geschäftsführer.","the whole is the very very mert, mremineller, who was 31 years in the end of the statute, 28 years","rupert göller is behind it all: he worked as an employee of the association for 31 years, and has been its managing director for 28.",0.0189
nun wurde er im alter von 65 jahren in den ruhestand verabschiedet.,it was now adopted in the age of 65 years. is then then case the,he has now gone into retirement at the age of 65.,0.0703
"der trinkwasserzweckverband der veitensteingruppe mit sitz in kottendorf, gemeinde breitbrunn, fördert jährlich etwa 150000 kubikmeter wasser und versorgt 32 orte und weiler mit etwa 5500 einwohnern.","in the v-general of the water association, the most frequent american force, with a seat in kottenst","the veitensteingruppe drinking water supply association has its headquarters in kottendorf in the commune of breitbrunn, and provides 150,000 cubic metres of water annually, supplying 32 villages and hamlets with around 5,500 inhabitants.",0.013
